,Adjektiv,P(han),P(hun),Diff,Ratio han/hun,Ratio hun/han
0,a posteriori,0.8536525368690491,0.06322332471609116,0.7904292121529579,13.502177253449366,0.07406212947949062
1,a priori,0.8134505748748779,0.10851728171110153,0.7049332931637764,7.496046362831629,0.13340365728771325
2,aaben,0.4640117585659027,0.06449876725673676,0.39951299130916595,7.194118249096268,0.1390024413520894
3,aabenbar,0.6396067142486572,0.07199234515428543,0.5676143690943718,8.88437114915382,0.11255720671859187
4,aabenhjertet,0.5731752514839172,0.15187717974185944,0.4212980717420578,3.7739392610405593,0.2649751177299758
5,abdominal,0.6673535108566284,0.09090364724397659,0.5764498636126518,7.341328220478505,0.13621513300692886
6,abiotisk,0.24917083978652954,0.05315398424863815,0.1960168555378914,4.687717079137177,0.21332345427810256
7,abkhasisk,0.8212847113609314,0.088823601603508,0.7324611097574234,9.246244202379827,0.1081520213085673
8,abnorm,0.4027063548564911,0.036292754113674164,0.3664136007428169,11.09605387332018,0.0901221291295676
9,abortiv,0.6550436615943909,0.20936034619808197,0.4456833153963089,3.128785720360984,0.3196128112872571
10,abrupt,0.45882362127304077,0.03633512184023857,0.4224884994328022,12.627551471835885,0.07919191636085351
11,absolutt,0.7332053184509277,0.1272832453250885,0.6059220731258392,5.760422878740092,0.1735983661357025
12,abstinent,0.6670289635658264,0.11649183928966522,0.5505371242761612,5.725971601385841,0.17464285008992583
13,abstrakt,0.5090969204902649,0.12302487343549728,0.3860720470547676,4.138162521721167,0.24165314792519907
14,absurd,0.37624552845954895,0.133346289396286,0.24289923906326294,2.821567290420818,0.35441295459973127
15,additiv,0.8472170829772949,0.027311593294143677,0.8199054896831512,31.020419565158086,0.032236830256261034
16,adekvat,0.779451310634613,0.08645344525575638,0.6929978653788567,9.015850187679066,0.11091577379652846
17,adelgod,0.33808812499046326,0.040417514741420746,0.2976706102490425,8.364891487105297,0.11954727703778663
18,adelig,0.836983859539032,0.07971880584955215,0.7572650536894798,10.499202172177721,0.09524533232153032
19,adjektivisk,0.6872190833091736,0.15137171745300293,0.5358473658561707,4.539943754833446,0.22026704602570266
20,administrativ,0.8062230944633484,0.09417019039392471,0.7120529040694237,8.561340813805565,0.11680413404258512
21,adresseløs,0.5226226449012756,0.14648474752902985,0.3761378973722458,3.5677615159059757,0.2802877926514284
22,adstadig,0.7167817950248718,0.11518588662147522,0.6015959084033966,6.22282656364287,0.1606986776463517
23,advarende,0.30309414863586426,0.14379344880580902,0.15930069983005524,2.107843932759333,0.47441842560465175
24,adverbial,0.7186573147773743,0.09486579895019531,0.623791515827179,7.575515335665601,0.1320042209263296
25,afatisk,0.806835949420929,0.11125063896179199,0.695585310459137,7.25241631823822,0.13788507941625214
26,affektert,0.602931022644043,0.09624428302049637,0.5066867396235466,6.264590516151921,0.1596273527250842
27,affektiv,0.6746436953544617,0.17026150226593018,0.5043821930885315,3.962397173617913,0.2523724796338218
28,affin,0.6266452074050903,0.07932692021131516,0.5473182871937752,7.899527748408742,0.12658984585520788
29,afghansk,0.6618660688400269,0.07977916300296783,0.582086905837059,8.29622728450291,0.1205367169566302
30,aforistisk,0.8048064708709717,0.09529467672109604,0.7095117941498756,8.445450454976003,0.11840694647741455
31,afrikansk,0.38939571380615234,0.11942509561777115,0.2699706181883812,3.260585321634928,0.3066934005268043
32,aggressiv,0.5199938416481018,0.15945769846439362,0.3605361431837082,3.2610143420840525,0.3066530518111487
33,agitatorisk,0.7079892158508301,0.1562482863664627,0.5517409294843674,4.531180676057601,0.22069303157208467
34,agnostisk,0.6978757977485657,0.15505163371562958,0.5428241640329361,4.500925150059984,0.22217654519019786
35,agrarisk,0.5644045472145081,0.18594132363796234,0.3784632235765457,3.035390606949931,0.3294468915171467
36,agronomisk,0.33541518449783325,0.07748562097549438,0.25792956352233887,4.328741000913082,0.23101405230506175
37,akademisk,0.8709933161735535,0.08329377323389053,0.7876995429396629,10.456883898485271,0.09563078348272133
38,akrobatisk,0.7833177447319031,0.07448528707027435,0.7088324576616287,10.516409019043845,0.09508949282869565
39,akseptabel,0.5297989845275879,0.20624874532222748,0.3235502392053604,2.568737975592869,0.3892962262019731
40,aksial,0.7833046913146973,0.047502968460321426,0.7358017228543758,16.489594581209822,0.06064430481144256
41,aktiv,0.755079448223114,0.18374434113502502,0.571335107088089,4.109402464091353,0.24334438126666041
42,aktivistisk,0.7351577281951904,0.18708951771259308,0.5480682104825974,3.929443707928842,0.2544889491563901
43,aktpågivende,0.5812004208564758,0.26560312509536743,0.3155972957611084,2.1882288495204643,0.4569905932001323
44,aktsom,0.32524582743644714,0.562736988067627,-0.2374911606311798,0.5779712980184638,1.7301897229645027
45,aktuell,0.5035266280174255,0.17547482252120972,0.3280518054962158,2.8695092594070815,0.34849164424952134
46,aktverdig,0.492178350687027,0.3344574272632599,0.1577209234237671,1.471572494934074,0.6795451827501027
47,akustisk,0.4332103431224823,0.08485466986894608,0.3483556732535362,5.105321177862747,0.1958740626027827
48,akutt,0.2709674835205078,0.16097863018512726,0.10998885333538055,1.6832512688727201,0.5940883684405026
49,akvatisk,0.4148290753364563,0.1014062911272049,0.3134227842092514,4.090762720195449,0.24445319085928843
50,albansk,0.4934046268463135,0.19937439262866974,0.29403023421764374,2.4747642881363823,0.4040788873485194
51,alderdommelig,0.5803222060203552,0.19824109971523285,0.3820811063051224,2.9273556636538536,0.3416052283690819
52,aldrende,0.7994371652603149,0.09047701954841614,0.7089601457118988,8.835803491874746,0.11317589859480046
53,alfabetisk,0.5251192450523376,0.03723132610321045,0.4878879189491272,14.10423157092588,0.07090070770401811
54,algebraisk,0.648237943649292,0.06244369596242905,0.585794247686863,10.38115911715607,0.09632835685442717
55,algerisk,0.7412674427032471,0.11199086904525757,0.6292765736579895,6.618998932883423,0.15108024795592037
56,alifatisk,0.740056037902832,0.0808013528585434,0.6592546850442886,9.158956028848017,0.10918274930573901
57,alkalisk,0.7374153733253479,0.0743771567940712,0.6630382165312767,9.914541038010332,0.100861955804732
58,alkoholholdig,0.26742488145828247,0.05543627589941025,0.21198860555887222,4.824005168448327,0.20729662698965484
59,alkoholisk,0.7452229857444763,0.1882551908493042,0.5569677948951721,3.9585786845103117,0.2526159209397408
60,all slags,0.6298239827156067,0.21863457560539246,0.41118940711021423,2.8807153716270326,0.3471359960964135
61,allegorisk,0.622801661491394,0.1249336525797844,0.49786800891160965,4.985059258502541,0.20059942081819693
62,allergisk,0.5973190069198608,0.24905326962471008,0.34826573729515076,2.3983584227580734,0.4169518577836319
63,alliert,0.7928837537765503,0.020644264295697212,0.7722394894808531,38.40697553662919,0.026036936937309425
64,allmektig,0.7841359972953796,0.07619421929121017,0.7079417780041695,10.291279372500089,0.09716964857373872
65,allmenn,0.688527524471283,0.22187787294387817,0.4666496515274048,3.1031824640100063,0.322249823076074
66,allsidig,0.6076556444168091,0.23731660842895508,0.370339035987854,2.5605272569817696,0.39054456353600914
67,allslags,0.712340772151947,0.17771771550178528,0.5346230566501617,4.00827103893754,0.2494841267683003
68,alluvial,0.5996697545051575,0.26132330298423767,0.3383464515209198,2.2947427483775833,0.4357786948916233
69,allvitende,0.6934309601783752,0.16635915637016296,0.5270718038082123,4.168276488703956,0.23990731006208527
70,alminnelig,0.5638886094093323,0.2905840575695038,0.2733045518398285,1.9405352589739295,0.5153217368123248
71,alskens,0.629717230796814,0.17464284598827362,0.45507438480854034,3.60574306513017,0.2773353458460855
72,alternativ,0.529863178730011,0.2688177824020386,0.2610453963279724,1.9710867859833694,0.5073343330750923
73,alveolar,0.5266014337539673,0.051157426089048386,0.4754440076649189,10.293743724270373,0.09714638588118538
74,alvorlig,0.420673668384552,0.12948265671730042,0.2911910116672516,3.248880421900897,0.3077983397785096
